y_test,y_pred_0.25,lr_clf_0.25,lr_nice_clf_0.25,lr_dice_clf_0.25,blr_marg_clf_0.25,blr_mean_clf_0.25,rf_nice_clf_0.25,rf_dice_clf_0.25,tf_nice_clf_0.25,tf_dice_clf_0.25,lr_l2_0.25,lr_nice_l2_0.25,lr_dice_l2_0.25,blr_marg_l2_0.25,blr_mean_l2_0.25,rf_nice_l2_0.25,rf_dice_l2_0.25,tf_nice_l2_0.25,tf_dice_l2_0.25,y_pred_0.5,lr_clf_0.5,lr_nice_clf_0.5,lr_dice_clf_0.5,blr_marg_clf_0.5,blr_mean_clf_0.5,rf_nice_clf_0.5,rf_dice_clf_0.5,tf_nice_clf_0.5,tf_dice_clf_0.5,lr_l2_0.5,lr_nice_l2_0.5,lr_dice_l2_0.5,blr_marg_l2_0.5,blr_mean_l2_0.5,rf_nice_l2_0.5,rf_dice_l2_0.5,tf_nice_l2_0.5,tf_dice_l2_0.5,y_pred_0.75,lr_clf_0.75,lr_nice_clf_0.75,lr_dice_clf_0.75,blr_marg_clf_0.75,blr_mean_clf_0.75,rf_nice_clf_0.75,rf_dice_clf_0.75,tf_nice_clf_0.75,tf_dice_clf_0.75,lr_l2_0.75,lr_nice_l2_0.75,lr_dice_l2_0.75,blr_marg_l2_0.75,blr_mean_l2_0.75,rf_nice_l2_0.75,rf_dice_l2_0.75,tf_nice_l2_0.75,tf_dice_l2_0.75,y_pred_1.0,lr_clf_1.0,lr_nice_clf_1.0,lr_dice_clf_1.0,blr_marg_clf_1.0,blr_mean_clf_1.0,rf_nice_clf_1.0,rf_dice_clf_1.0,tf_nice_clf_1.0,tf_dice_clf_1.0,lr_l2_1.0,lr_nice_l2_1.0,lr_dice_l2_1.0,blr_marg_l2_1.0,blr_mean_l2_1.0,rf_nice_l2_1.0,rf_dice_l2_1.0,tf_nice_l2_1.0,tf_dice_l2_1.0,y_pred_1.25,lr_clf_1.25,lr_nice_clf_1.25,lr_dice_clf_1.25,blr_marg_clf_1.25,blr_mean_clf_1.25,rf_nice_clf_1.25,rf_dice_clf_1.25,tf_nice_clf_1.25,tf_dice_clf_1.25,lr_l2_1.25,lr_nice_l2_1.25,lr_dice_l2_1.25,blr_marg_l2_1.25,blr_mean_l2_1.25,rf_nice_l2_1.25,rf_dice_l2_1.25,tf_nice_l2_1.25,tf_dice_l2_1.25,y_pred_1.5,lr_clf_1.5,lr_nice_clf_1.5,lr_dice_clf_1.5,blr_marg_clf_1.5,blr_mean_clf_1.5,rf_nice_clf_1.5,rf_dice_clf_1.5,tf_nice_clf_1.5,tf_dice_clf_1.5,lr_l2_1.5,lr_nice_l2_1.5,lr_dice_l2_1.5,blr_marg_l2_1.5,blr_mean_l2_1.5,rf_nice_l2_1.5,rf_dice_l2_1.5,tf_nice_l2_1.5,tf_dice_l2_1.5,y_pred_1.75,lr_clf_1.75,lr_nice_clf_1.75,lr_dice_clf_1.75,blr_marg_clf_1.75,blr_mean_clf_1.75,rf_nice_clf_1.75,rf_dice_clf_1.75,tf_nice_clf_1.75,tf_dice_clf_1.75,lr_l2_1.75,lr_nice_l2_1.75,lr_dice_l2_1.75,blr_marg_l2_1.75,blr_mean_l2_1.75,rf_nice_l2_1.75,rf_dice_l2_1.75,tf_nice_l2_1.75,tf_dice_l2_1.75
1,0,FN,FN,FN,FN,FN,FN,FN,FN,FN,0.9997674881384248,1.931928609796909,8.168672812332039,0.9972526728685343,0.9972662961695576,1.931928609796909,0.6130749764032419,1.931928609796909,8.698804048053242,0,FN,FN,FN,FN,FN,FN,FN,FN,FN,1.2229273078372678,2.6851543745273148,6.474941444747881,1.2240778308996116,1.2240560564262992,0.9760240508991549,5.730446006259006,2.762014124307304,8.39331990897484,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,0.3561579138634024,6.04611781488179,3.9208841947811535,0.356925136146693,0.3569016225165869,6.04611781488179,8.088126985861555,6.04611781488179,3.2692897305157276,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,1.941327607970504,4.026522472297304,9.548717748932685,1.947304262977598,1.9473032896412434,4.026522472297304,13.086080207022384,4.026522472297304,7.624784488874722,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,4.03610979720181,8.753198003691807,5.6069657476693795,4.038587153099752,4.038557665099479,4.203249918127674,14.47146948786938,8.753198003691807,20.73645318034779,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,5.5284449969090526,7.077352798133801,17.265590388819714,5.52718278332311,5.527242399080104,5.783951657700845,24.393745411727686,5.783951657700845,15.086581216451265,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,7.0166104187971206,9.002890681308575,13.71314141920438,7.024004487512455,7.02402315924007,9.002890681308575,16.58660963640438,9.002890681308575,27.279682556506344
0,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,0.476806004007559,2.5606240783506404,4.27553200801888,0.47524190600867106,0.47523551278528703,2.5606240783506404,8.568237040338879,2.5606240783506404,12.475499432078879,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,1.4697263614642508,3.150103476126613,9.05672494966909,1.4691683233431414,1.4691787157427456,3.150103476126613,12.187109479063345,3.150103476126613,8.80312143555728,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,2.688560760749996,3.3588047873866276,8.728178991898686,2.6874731451297236,2.6874675099934855,2.3054448287762708,12.995754691898686,3.3588047873866276,9.734329987866055,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,3.097686302983821,4.867912643804917,11.408747682883902,3.1015526131557927,3.101545317697112,3.4492264556297276,11.004598922083902,4.867912643804917,11.485987303423117,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,1.8644992831556464,3.5726732667544594,8.807998868112541,1.864323241382922,1.8643108371612103,1.5516407331172533,7.707343665292328,3.5726732667544594,9.684320669262721,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,5.032427704506728,6.321609270162629,14.42181544641592,5.037330533034595,5.03732684059235,2.786829671433454,11.412200300948813,6.321609270162629,9.314403061156352,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,8.686936386467323,9.83217363856881,11.49708708293891,8.697547275078836,8.697530996986636,6.539305141505448,21.194601246134546,8.57023784696532,17.020348291496376
0,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,2.903457123037313,5.167450121449248,7.634514803536544,2.9011619296178073,2.9011426094314325,3.4459562351772504,9.517062715019991,3.4475688183128588,12.006137590940847,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,3.8435028760174355,6.688183613353866,9.329772961666913,3.8425451915211695,3.842558109500465,3.62646217138677,6.479056680221439,4.3184272580282235,11.355632614466913,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,4.320299291080171,5.566727493445982,5.468288884401902,4.32308144565519,4.3230894400888245,5.566727493445982,13.127877984401902,5.235817865828624,10.413974684401904,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,4.221529155484217,7.033972839011142,13.170303719357097,4.219189032725525,4.219188940600394,1.206472496661979,12.000283805629781,7.033972839011142,10.31114077904019,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,3.539489268609644,5.296874854343902,8.31051421760934,3.538780010859842,3.5387986169610457,5.296874854343902,7.3251147639240175,5.296874854343902,10.431042836444508,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,5.8130153835206615,6.970174706902271,13.147039743745756,5.817117080167609,5.817117023049852,2.909295505332366,13.945398457062353,6.970174706902271,8.041080776356415,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,6.695674530758225,8.670276963691501,18.78086754001035,6.699152260189931,6.699174840608063,4.4527677128408225,19.250104820967145,7.039051152709643,6.663476255565153
0,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,1.8107228672958227,2.576924811010195,5.52667629758965,1.8093351257235573,1.8093051317368232,2.414164231315038,6.75743817781828,2.39676065402614,7.672436515315028,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,2.231692920063335,3.671740561832344,7.646911998555754,2.2316965754611484,2.2317016154306724,3.3550663423658964,7.8083802990492535,3.5215570944795958,10.100701553454908,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,2.017464170299925,2.5661860432763364,6.912408329656994,2.0137387771140944,2.013714472036817,2.5661860432763364,4.826994886981854,2.8064008457368734,5.730229819511793,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,1.4373102194458154,3.3917615752850088,6.808362515893991,1.4364578131718224,1.436462523873839,3.3917615752850088,3.6555745071958015,3.3917615752850088,9.879129453049158,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,0.16258393931318724,3.5831455116037003,5.356520306714307,0.1589787956131925,0.15896839700921664,1.0094468172484883,9.760416525611696,3.4709702273060365,10.330905876610736,1,FP,FP,FP,FP,FP,FP,FP,FP,FP,1.2364188547593633,5.17261890888758,10.911054603248825,1.2355626967055813,1.235553460034118,5.17261890888758,7.239759797548825,1.9775603545805884,12.932270373180785,0,TN,TN,TN,TN,TN,FP,FP,FP,FP,0.7603900241741272,1.8099532667310037,10.34973902912772,0.7675098141473198,0.7674763967061256,4.354794918478779,7.765557026014708,4.911686428159228,5.706813469169809
0,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,0.7701539697618973,1.6103630253241807,1.6771349681705,0.768207294217477,0.7682065712486531,1.6105917742732776,5.075582224951411,1.6103630253241807,2.096201559981289,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,1.432715662870852,3.079473856347501,4.4198005597247025,1.4341317397573692,1.4341131331041361,3.079473856347501,10.004248844147657,3.079473856347501,4.817174460561173,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,2.29318701852591,3.029391355004037,10.336308991675423,2.2893313879746167,2.289333896837067,2.591093219520798,12.501279848892413,3.029391355004037,11.02754124376883,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,2.8975882943206313,3.305677370577238,7.600192827211743,2.8952011026441657,2.8952066508790804,1.5902610973246927,6.554688791388199,5.746560765411384,4.3581256031838995,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,4.12804721808487,4.905354741494007,11.833990689002153,4.123559096932425,4.123564132111502,3.4767911464176824,7.107494546583797,4.23291558318909,12.103067626846052,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,5.432982373279655,5.943420851625206,16.88453123000235,5.430065342937269,5.43006373245515,3.0900102891963446,18.508836525780115,5.029052724426964,18.803716994602876,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,5.762668666543963,6.518969690905953,14.04645356560591,5.769568244007369,5.769552620117862,4.253094747157476,10.771906707167577,5.1939198637205255,16.17386646439751
0,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,0.3391558176808953,1.4046919658423964,4.785462436526966,0.3401722467699783,0.3401579000505249,1.4046919658423964,5.800877930310377,0.4258983689287113,1.1479568838546665,1,FP,FP,FP,FP,FP,FP,FP,FP,FP,0.040655755639581806,0.5706651398694174,1.1060213936652525,0.042958428566886066,0.042954244230161163,0.5706651398694174,2.4233877030530064,0.5706651398694174,2.742796616917211,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,0.4986710666019614,1.1005415504273577,5.493964392886603,0.5001043116755962,0.5001055188821697,0.8812702103559045,3.268988466350175,0.8812702103559045,3.8237646080133274,0,TN,TN,TN,FP,FP,TN,TN,TN,TN,0.01014877399652085,2.005659371059016,6.473403431070092,0.015284573596266249,0.015269128264356543,2.005659371059016,1.5074460989628617,0.3800473517634987,7.7241092961567395,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,0.5465465054584705,0.8021144909336257,7.711375723690987,0.5458268800978202,0.5458407434805634,0.4658838834551835,9.265846475065834,2.9604273169557422,5.149169031051808,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,1.9271379626705574,3.649589634107131,3.0617176472202936,1.9343123129632223,1.934322230356057,3.5949302362615,13.383612537079077,1.0347938147380074,8.38274540168028,1,FP,FP,FP,FP,FP,FP,FP,FP,FP,1.2808374836688374,2.596614105602699,18.368339906371357,1.268665878320347,1.2686800428001064,2.9714167513638543,9.156525007123541,8.681955642849184,5.823370485057353
1,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,0.5099821992641751,0.6468346946490304,10.066842606809606,0.5102040428006633,0.5102034083163001,0.3555303260161523,2.9029972399806616,1.9738923213407824,10.861201050197856,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,0.14717521993135912,1.7641453422935691,7.746369521754258,0.14851555216610018,0.14851645397069937,1.7641453422935691,0.34336665303948677,1.7641453422935691,9.3462656272145,0,FN,FN,FN,FN,FN,FN,FN,FN,FN,1.1675966270974172,2.0753207495093133,3.3811642677163913,1.166624643307079,1.1666148022151444,1.6538063787151125,7.808023581817638,2.0753207495093133,1.593225192059542,0,FN,FN,FN,FN,FN,FN,FN,FN,FN,2.015439834648264,3.204344760299383,2.277901206689525,2.0186378732809205,2.0186374374883957,2.303136833131671,5.889038673402583,3.204344760299383,2.106912781765722,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,0.5474035840460888,1.0740172406077546,10.730517888681673,0.5483214676216076,0.5483227619536577,1.0740172406077546,12.784071868868244,1.6487700015193958,15.043269895179288,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,1.9581118217554072,4.053244993111526,4.540086744928684,1.9580738417117853,1.9580754196609158,2.089827603756703,5.585189809818363,4.053244993111526,11.187412964356666,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,0.5632143793979362,1.1535423585696258,15.694749625210541,0.559443847467382,0.5594384306683443,2.8078383740330177,8.196227412059109,2.9019784999814413,11.580859109260164
1,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,0.4960911659254194,0.8828281621821654,9.36344727643,0.4958936499631015,0.49588064210818555,1.1590596348636628,4.03012127204959,1.0714965874217148,8.51334798507,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,0.5582574390795891,3.214598781336644,4.5683764910953615,0.5561767474658492,0.5561879912189895,3.214598781336644,4.6036740176064095,3.214598781336644,7.112049232248539,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,1.4453877137458915,1.7369545790898417,11.34293294958614,1.4502231040462485,1.450224700656961,1.7369545790898417,6.03667413507684,1.9138675546869612,7.7861439995542865,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,1.9895388167197272,2.8122633829707246,12.147328026364812,1.9924113992636847,1.9924081177003297,2.812417467240756,7.35901753408638,2.8122633829707246,5.806223152622912,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,2.0447503517408707,3.791509167973994,4.3189423331695584,2.0491949596147148,2.0492149981075998,2.6760991605487203,3.890864311134603,3.791509167973994,15.884630420337775,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,2.9133959038932793,4.700716666645771,15.225104760982271,2.9186669020962723,2.9186887968722806,1.0939398812478247,18.096815758565487,4.700716666645771,13.446727648817594,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,0.430743548621968,2.3850021498419953,11.844207844580547,0.43642954967117353,0.4363850065299782,2.3850021498419953,10.633147675576778,3.780794627524724,8.877464236083666
1,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,2.3201429200588586,4.035498013808274,9.341916047377353,2.319106693132063,2.3191116639770244,3.582091035219945,3.8512545510799865,4.035498013808274,9.744811283016604,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,2.6173266864620355,4.474728588170452,11.832191671577181,2.6163589566709438,2.616365446642628,4.474728588170452,3.8654665026480797,4.474728588170452,11.870554491328773,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,2.5761828803577025,3.6051827015773013,8.166767021585693,2.5755227637605262,2.5755272940383835,2.5466058486601426,12.123026024668981,3.6051827015773013,11.75178292466898,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,2.4784227979822586,3.159716893689433,10.687527554467712,2.479766408474563,2.479764340297969,3.159716893689433,8.401448794651625,3.159716893689433,4.38674805865937,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,2.3929914576088334,4.856849013948713,7.001197422502385,2.393135068799309,2.393136573372657,2.7329569597153256,5.521249490366737,4.856849013948713,9.705748040336736,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,3.146703095289228,4.97612428446671,13.775520357006446,3.150965055495583,3.1509732681960525,4.97612428446671,5.203566503706445,4.97612428446671,12.81672143924372,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,3.0598462217454125,6.657508290181021,8.399186384428981,3.0668773329691965,3.0668737058212043,6.657521435563565,11.008778171962724,6.657508290181021,15.008404300723397
0,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,4.085620374508989,7.7297645046335495,7.37640390882421,4.083046655788656,4.083025717456474,5.708500809970656,11.24003892188421,7.7297645046335495,15.760354113218849,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,5.404709971940649,7.358075160166715,8.04201009483469,5.404055723481995,5.40407694016675,7.358075160166715,7.678661251419442,7.358075160166715,10.749028871064235,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,6.486564434501731,7.678147774209572,12.921367283938242,6.484031411066895,6.484032377969373,5.879109793099549,8.634426273203553,7.678147774209572,11.465317455579076,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,5.927627937739515,7.356482906778704,6.998240064810895,5.931390454599944,5.931388587027864,6.093453525533026,10.470278508644066,7.356482906778704,6.806357316710895,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,5.343379917360351,6.45268723447618,13.95574922324929,5.3438309103229535,5.343840769869769,4.358909658150264,7.359462265635919,6.45268723447618,8.922844458828301,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,7.7187668315111795,9.227161661306187,12.976287038062095,7.719724296965241,7.719735242504849,8.166145527601081,14.342720490643272,8.166145527601081,12.651080728007514,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,8.372948973422362,12.296350119373162,12.940926936549738,8.382241425277925,8.382210332822346,7.156249543635324,17.306757743116385,12.296350119373162,16.447345609347238
0,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,1.3294948032296596,2.7048657236964315,5.811705017443396,1.328146934482083,1.3281454392163592,2.7048657236964315,3.4775269956033963,2.7048657236964315,3.671758667109078,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,0.6963748920666971,1.2835503775371184,2.0390509170885265,0.6965251255913841,0.6965173815004302,1.2835503775371184,2.6662959556456913,1.2835503775371184,4.3873367813838,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,0.9930767702890813,1.6742125803817414,6.5477845350092805,0.995795724906036,0.995804942906421,1.2851173886040754,7.713285897998903,2.4381114079483686,6.098224966571674,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,1.6110219984582685,2.5122589031330023,5.352190792427851,1.6066772044186466,1.6066853585640302,3.6232045487249946,7.147685912126361,2.5122589031330023,5.537069043286399,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,2.8773314949549182,5.599702021123766,7.891744047876477,2.8734507893189636,2.8734545998171592,3.6098492604329615,12.971321469068515,5.599702021123766,11.221986422510223,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,2.4136693219570313,3.537415477011132,9.388840347526182,2.4076499163932716,2.407678575192026,3.9062288448408036,7.100210431194063,3.537415477011132,13.525454506916889,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,0.8462513990449194,2.204117588267126,9.283396811272379,0.8456513579263799,0.8456607207152437,2.204117588267126,5.725744822749105,2.305310267850949,8.241706599389524
1,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,0.619762466521085,1.6043360460476637,3.681437580864974,0.6194431338895352,0.6194576874400585,0.0298313380467774,0.9488618359673836,1.6043360460476637,6.441812587354974,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,0.8154728401736293,1.111853920640107,3.3467115606334725,0.8157178092327583,0.8157018331006665,0.8194325816481003,4.657224752378723,2.028696826664167,3.3007679868598356,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,0.9301520975330887,1.6382468086317288,7.847489880392545,0.9327059470664587,0.9326904110553729,1.6382468086317288,6.8204300748925455,1.6382468086317288,10.12702211485753,0,FN,FN,FN,FN,FN,FN,FN,FN,FN,0.1123461628848557,1.6736166191078632,2.032994373145222,0.1071477352293573,0.1071411082507432,1.6748619611010638,5.72062496685848,1.6736166191078632,7.663638147240463,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,1.7228539572196433,3.265982729903555,7.026041096667435,1.7265780243889126,1.7266019870593852,3.265982729903555,13.309377082127435,3.265982729903555,6.363926550835589,0,FN,FN,FN,FN,FN,FN,FN,FN,FN,0.33065125329568534,2.318727254632679,11.692188566077581,0.32539005628971257,0.32535507868807007,2.412565156023048,7.312852635435161,2.318727254632679,9.743448972411725,0,FN,FN,FN,FN,FN,TP,TP,TP,TP,0.355913906703803,7.307754796929987,3.3824947871695175,0.3496508114906324,0.34968799082853297,3.220433644599846,11.920451336599434,5.134953815797703,3.799352034044327
1,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,1.051146751955033,3.171814384436325,13.080184435354708,1.0504779487898728,1.0504850100452112,3.171814384436325,12.97688481150288,3.171814384436325,5.621974833268154,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,1.1171015914471711,2.244954413854103,11.334744742746723,1.1177888468388322,1.117796893650806,2.244954413854103,4.785454723949691,2.244954413854103,12.597170211269436,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,2.1741665371831633,3.2815439413043723,9.21160308951106,2.1756596537414694,2.1756594551602904,3.2815439413043723,11.697326504877593,3.2815439413043723,8.06740910808786,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,2.4629211428994653,4.718405992747312,11.3455136607382,2.462442479595988,2.4624411516790703,3.0097889879631667,12.263154757438201,2.926479210559784,13.19114492625707,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,2.2938440319973123,3.1911796822548317,8.588593079444026,2.296408553391004,2.296402478752934,2.221991887683058,11.237730305109986,3.1911796822548317,10.56205301555571,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,5.573507254420894,7.3438485543784715,9.663095285206479,5.571665429597194,5.571667300745047,3.7237816256721055,19.381962238879424,6.2702694447932,6.187249218277,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,4.648265086745678,6.459223238609426,19.042791349179694,4.6478313574013805,4.647831251919638,2.0455085035948146,21.42396161903045,6.459223238609426,10.578897433449592
0,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,0.9860465066535428,3.1282571872261276,3.3476001135218367,0.9856045934534464,0.9855995511053395,1.5684910106393528,4.385313890313778,1.5608104124761555,5.461128526738054,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,1.3606288629963352,4.179944190766778,7.439034687743556,1.3612386837044035,1.3612317742130322,4.179944190766778,10.437828095883972,4.179944190766778,10.826827187016736,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,1.8981148360511286,3.648223919486562,10.853139386844756,1.8956346240210764,1.8956022440642415,2.1314936766355745,6.142431683748038,3.648223919486562,11.522365031421623,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,1.83491142359354,2.870820538262274,8.513632113351917,1.8350888930670493,1.8350695071738794,3.409171150807449,11.538868856651916,2.870820538262274,2.7645492396519176,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,1.708540884638392,3.6309361614849114,6.805216568867136,1.7053373707341186,1.705351157874855,3.221704299308721,5.188212189061853,3.6309361614849114,4.747460155081059,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,3.4936699706606036,8.695915271546205,14.84861639752754,3.4921489930630236,3.4921263278868118,4.439662781315192,7.633714374335905,4.65186567700408,11.452465713042322,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,5.046586420410952,7.4046715747681775,15.003224374925797,5.04396082343477,5.043950864222025,4.730714065526124,17.581014527660056,5.854937779113118,10.281325812825797
1,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,5.755801267435833,8.32633153654688,15.31416883991879,5.753130077053814,5.753223739926849,8.117545880293282,10.05840317255879,9.330541819008623,11.096540642777988,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,6.800292983137125,9.723220778699574,11.017210045565617,6.799808965171161,6.7997516502434525,8.529211304995911,9.330275648253018,9.723220778699574,12.33240788758637,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,7.017266059553279,9.263044773707152,12.056682881241963,7.008409721082597,7.008371594306192,9.263044773707152,17.42450715298732,9.263044773707152,12.530962666380534,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,6.640688886444759,8.259981431381927,18.460508515939406,6.644578354046073,6.644554285331636,4.5955301984344725,10.242905082463347,8.259981431381927,16.805079312808388,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,4.197243260052286,4.839479941659471,16.623445017269958,4.2001672866364865,4.200157409783029,2.7765694786791046,10.666287161606888,5.183172447641914,15.71424576373457,1,TP,TP,TP,TP,TP,FN,FN,FN,FN,1.2475357926866155,1.6396213297209945,7.4352144084542235,1.2410194940268993,1.2410262359136368,4.381035692846849,8.238744338546777,1.6396213297209945,9.277493760357402,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,0.9802474540007398,9.213120163987023,14.80926009616101,0.9702152114895686,0.9702138928456905,1.300843225033445,15.692461369081686,2.2375421602226835,8.717924857506675
0,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,2.3511658500911783,3.338135789888455,5.4139063848561975,2.348180889140367,2.348149429588186,3.2875977417351807,7.252939977056197,3.338135789888455,7.312838624456932,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,1.5542540782917615,2.4968577588310934,2.373009770044259,1.5531913490847034,1.5531849783069795,2.4968577588310934,7.023945306565056,2.4968577588310934,10.230310889599338,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,2.3531737797629058,2.8750085618920123,10.830894431312379,2.3532317611021925,2.3532282463679945,1.7978330064475427,6.36015664208182,2.8750085618920123,9.479725229842906,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,3.02787432986797,3.760406137605795,11.14278071491332,3.0290831000750527,3.0290901270168296,3.261700118364862,10.33064932346847,3.620993559999413,5.737109866166693,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,0.29409636047985743,1.6762719076613735,5.444334332617765,0.2940647730043647,0.29406318978851514,1.8799524284508569,6.100313614411339,1.0052073520289913,7.79369888388059,1,FP,FP,FP,FP,FP,TN,TN,TN,TN,0.5225987824992039,2.1382995135543337,1.7279045798360229,0.520289594480545,0.5203028937756625,1.0287222020906543,5.354689885442147,2.1382995135543337,6.490240129682461,1,FP,FP,FP,FP,FP,FP,FP,FP,FP,2.534587813782272,3.9325230910485294,7.406578674753373,2.5283696845200314,2.5283835252139553,2.7874162984262716,9.302389142886785,1.4523690302124308,1.221215702962212
